timestamp,direction,srcIP,srcPort,dstIP,dstPort,packetsize,frac
1413296760.927458,c2s,10.0.2.15,55518,173.194.68.19,443,1373,0.939610188264
1413296760.927494,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.940297961676
1413296761.104686,s2c,173.194.68.19,443,10.0.2.15,55518,1106,0.940326013614
1413296761.106289,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.940880039393
1413296763.813006,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.940900577419
1413296763.813094,c2s,10.0.2.15,55518,173.194.68.19,443,1069,0.941631931521
1413296763.813167,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.942167422984
1413296763.976799,s2c,173.194.68.19,443,10.0.2.15,55518,1032,0.942195474922
1413296763.978568,s2c,173.194.68.19,443,10.0.2.15,55518,41,0.942712432068
1413296763.979278,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.942732970094
1413296783.983855,s2c,173.194.68.19,443,10.0.2.15,55518,58,0.94275350812
1413296797.901601,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.942782561913
1413296797.902387,c2s,10.0.2.15,55518,173.194.68.19,443,970,0.943513916016
1413296797.904146,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.943999815659
1413296797.915807,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.944018349975
1413296797.916469,c2s,10.0.2.15,55518,173.194.68.19,443,767,0.944749704077
1413296798.003918,s2c,173.194.68.19,443,10.0.2.15,55518,1043,0.945133915444
1413296798.004682,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.945656382793
1413296798.023678,s2c,173.194.68.19,443,10.0.2.15,55518,261,0.945676920819
1413296798.024190,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.945807662888
1413296805.049133,c2s,10.0.2.15,55518,173.194.68.19,443,2920,0.945828200914
1413296805.049220,c2s,10.0.2.15,55518,173.194.68.19,443,193,0.947290909118
1413296805.049309,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.947387588119
1413296805.248211,s2c,173.194.68.19,443,10.0.2.15,55518,73,0.947406122436
1413296805.248761,s2c,173.194.68.19,443,10.0.2.15,55518,2598,0.947442690141
1413296805.249144,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.948744099701
1413296805.319918,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.948764637727
1413296805.320018,c2s,10.0.2.15,55518,173.194.68.19,443,1360,0.949495991829
1413296805.320176,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.950177253184
1413296805.433582,s2c,173.194.68.19,443,10.0.2.15,55518,62,0.950195787501
1413296805.435103,s2c,173.194.68.19,443,10.0.2.15,55518,5259,0.950226845004
1413296805.435884,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.952861222554
1413296808.050056,s2c,173.194.68.19,443,10.0.2.15,55518,58,0.95288176058
1413296812.793179,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.952910814373
1413296812.794569,c2s,10.0.2.15,55518,173.194.68.19,443,1349,0.953642168475
1413296812.795454,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.954317919628
1413296812.804708,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.954336453944
1413296812.805444,c2s,10.0.2.15,55518,173.194.68.19,443,1148,0.955067808047
1413296812.892107,s2c,173.194.68.19,443,10.0.2.15,55518,62,0.955642872779
1413296812.892824,s2c,173.194.68.19,443,10.0.2.15,55518,973,0.955673930282
1413296812.893353,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.956161332708
1413296812.909412,s2c,173.194.68.19,443,10.0.2.15,55518,261,0.956181870734
1413296812.909768,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.956312612803
1413296815.623063,c2s,10.0.2.15,55518,173.194.68.19,443,2920,0.956333150829
1413296815.624231,c2s,10.0.2.15,55518,173.194.68.19,443,589,0.957795859033
1413296815.625270,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.958090905311
1413296815.809787,s2c,173.194.68.19,443,10.0.2.15,55518,1180,0.958118957249
1413296815.811349,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.958710051661
1413296819.685325,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.958730589687
1413296819.686898,c2s,10.0.2.15,55518,173.194.68.19,443,966,0.959461943789
1413296819.687513,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.959945839722
1413296819.697319,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.959964374039
1413296819.698147,c2s,10.0.2.15,55518,173.194.68.19,443,767,0.960695728141
1413296819.808643,s2c,173.194.68.19,443,10.0.2.15,55518,1037,0.961079939508
1413296819.809184,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.961599401291
1413296819.833070,s2c,173.194.68.19,443,10.0.2.15,55518,53,0.961619939318
1413296819.834015,s2c,173.194.68.19,443,10.0.2.15,55518,198,0.961646488473
1413296819.834611,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.961745672112
1413296825.545130,c2s,10.0.2.15,55518,173.194.68.19,443,2920,0.961766210138
1413296825.546750,c2s,10.0.2.15,55518,173.194.68.19,443,78,0.963228918342
1413296825.547827,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.963267990685
1413296825.726783,s2c,173.194.68.19,443,10.0.2.15,55518,1089,0.963296042623
1413296825.728408,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.963841552635
1413296828.114329,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.963862090661
1413296828.115132,c2s,10.0.2.15,55518,173.194.68.19,443,602,0.964593444763
1413296828.116783,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.964895003098
1413296828.117396,c2s,10.0.2.15,55518,173.194.68.19,443,602,0.9656263572
1413296828.118838,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.965927915536
1413296828.119305,c2s,10.0.2.15,55518,173.194.68.19,443,602,0.966659269638
1413296828.121172,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.966960827973
1413296828.121770,c2s,10.0.2.15,55518,173.194.68.19,443,602,0.967692182075
1413296828.123361,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.96799374041
1413296828.123891,c2s,10.0.2.15,55518,173.194.68.19,443,602,0.968725094512
1413296828.124941,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.969026652848
1413296828.125019,c2s,10.0.2.15,55518,173.194.68.19,443,602,0.96975800695
1413296828.170629,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.970059565285
1413296828.170741,c2s,10.0.2.15,55518,173.194.68.19,443,734,0.970790919387
1413296828.186609,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.971158600148
1413296828.186707,c2s,10.0.2.15,55518,173.194.68.19,443,1384,0.97188995425
1413296828.186870,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.972583237865
1413296828.201664,s2c,173.194.68.19,443,10.0.2.15,55518,1403,0.972601772181
1413296828.202329,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.973304573418
1413296828.202556,s2c,173.194.68.19,443,10.0.2.15,55518,433,0.973325111444
1413296828.202859,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.973542013037
1413296828.203301,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.973562551063
1413296828.203477,s2c,173.194.68.19,443,10.0.2.15,55518,532,0.973583089089
1413296828.203756,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.973849582502
1413296828.205134,s2c,173.194.68.19,443,10.0.2.15,55518,527,0.973870120528
1413296828.205630,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.974134109303
1413296828.215084,s2c,173.194.68.19,443,10.0.2.15,55518,530,0.97415464733
1413296828.215639,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.974420138887
1413296828.221351,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.974440676913
1413296828.221476,c2s,10.0.2.15,55518,173.194.68.19,443,1198,0.975172031015
1413296828.290162,s2c,173.194.68.19,443,10.0.2.15,55518,322,0.975772142121
1413296828.290729,s2c,173.194.68.19,443,10.0.2.15,55518,41,0.975933440766
1413296828.291077,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.975953978792
1413296828.377703,s2c,173.194.68.19,443,10.0.2.15,55518,345,0.975974516818
1413296828.378147,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.976147336794
1413296828.464242,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.97616787482
1413296828.464329,c2s,10.0.2.15,55518,173.194.68.19,443,1312,0.976899228922
1413296828.464441,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.977556445759
1413296828.536672,s2c,173.194.68.19,443,10.0.2.15,55518,195,0.977574980076
1413296828.537346,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.977672660932
1413296828.591015,s2c,173.194.68.19,443,10.0.2.15,55518,1035,0.977693198958
1413296828.591435,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.978211658886
1413296836.654036,s2c,173.194.68.19,443,10.0.2.15,55518,58,0.978232196913
1413296842.535040,c2s,10.0.2.15,55518,173.194.68.19,443,2920,0.978261250706
1413296842.536394,c2s,10.0.2.15,55518,173.194.68.19,443,240,0.97972395891
1413296842.537292,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.979844181502
1413296842.725166,s2c,173.194.68.19,443,10.0.2.15,55518,1116,0.97987223344
1413296842.726773,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.980431268494
1413296847.100810,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.98045180652
1413296847.101445,c2s,10.0.2.15,55518,173.194.68.19,443,901,0.981183160622
1413296847.144242,s2c,173.194.68.19,443,10.0.2.15,55518,4260,0.98163449627
1413296847.144577,s2c,173.194.68.19,443,10.0.2.15,55518,2935,0.98376844728
1413296847.145067,s2c,173.194.68.19,443,10.0.2.15,55518,2564,0.985238669396
1413296847.145299,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.986523047422
1413296856.178625,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.986543585448
1413296856.179410,c2s,10.0.2.15,55518,173.194.68.19,443,1299,0.987274939551
1413296856.182081,c2s,10.0.2.15,55518,173.194.68.19,443,389,0.98792564433
1413296856.707708,s2c,173.194.68.19,443,10.0.2.15,55518,125,0.988120505115
1413296856.712480,s2c,173.194.68.19,443,10.0.2.15,55518,2130,0.988183121049
1413296856.714416,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.989250096554
1413296856.900826,s2c,173.194.68.19,443,10.0.2.15,55518,326,0.98927063458
1413296858.974646,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.989433936934
1413296858.975755,c2s,10.0.2.15,55518,173.194.68.19,443,1222,0.990165291036
1413296858.977208,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.990777424401
1413296859.107798,s2c,173.194.68.19,443,10.0.2.15,55518,68,0.990795958718
1413296859.108977,s2c,173.194.68.19,443,10.0.2.15,55518,2057,0.990830021785
1413296859.110596,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.991860429585
1413296859.207243,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.991880967612
1413296859.208377,c2s,10.0.2.15,55518,173.194.68.19,443,1056,0.992612321714
1413296859.209416,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.993141301119
1413296859.290487,s2c,173.194.68.19,443,10.0.2.15,55518,71,0.993159835435
1413296859.291694,s2c,173.194.68.19,443,10.0.2.15,55518,608,0.993195401285
1413296859.293204,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.993499965186
1413296860.472575,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.993520503212
1413296860.473397,c2s,10.0.2.15,55518,173.194.68.19,443,851,0.994251857314
1413296860.551192,s2c,173.194.68.19,443,10.0.2.15,55518,262,0.994678146588
1413296860.551793,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.994809389585
1413296860.659297,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.994829927611
1413296860.660073,c2s,10.0.2.15,55518,173.194.68.19,443,1311,0.995561281713
1413296860.661120,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.996217997623
1413296860.847336,s2c,173.194.68.19,443,10.0.2.15,55518,81,0.996246049561
1413296860.848193,s2c,173.194.68.19,443,10.0.2.15,55518,1037,0.996286624686
1413296860.849027,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.996806086469
1413296862.658799,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.996826624495
1413296862.659754,c2s,10.0.2.15,55518,173.194.68.19,443,1276,0.997557978597
1413296862.660995,c2s,10.0.2.15,55518,173.194.68.19,443,56,0.998197162046
1413296862.837386,s2c,173.194.68.19,443,10.0.2.15,55518,1101,0.998225213984
1413296862.838735,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.998776735125
1413296866.053094,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.998797273151
1413296866.057351,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.998819814887
1413296866.057466,c2s,10.0.2.15,55518,173.194.68.19,443,775,0.999551168989
1413296866.099911,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.999939387776
1413296866.133909,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.999961929512
1413296866.134278,c2s,10.0.2.15,55518,173.194.68.19,443,31,0.999984471249
